date, functionName, duration
2024-10-27T15:20:16.310Z, getToken, 978.5034999999916
2024-10-27T15:20:17.174Z, getToken, 72412.8647
2024-10-27T15:20:21.247Z, getToken, 1858.7079999999842
2024-10-27T15:20:23.023Z, getToken, 101079.91380000001
2024-10-27T15:20:25.391Z, getToken, 0.028600000019650906
2024-10-27T15:20:26.373Z, getToken, 12056.314599999983
2024-10-27T15:20:27.241Z, getToken, 72635.62520000001
2024-10-27T15:20:31.339Z, getToken, 2921.1522000000114
2024-10-27T15:20:33.061Z, getToken, 101394.965
2024-10-27T15:20:35.485Z, getToken, 0.03599999999278225
2024-10-27T15:20:36.374Z, getToken, 31111.00510000001
2024-10-27T15:20:37.279Z, getToken, 780.9016999999876
2024-10-27T15:20:41.349Z, getToken, 2830.7735000000102
2024-10-27T15:20:43.066Z, getToken, 1533.3434000000125
2024-10-27T15:20:45.522Z, getToken, 1960.602600000042
2024-10-27T15:20:47.339Z, getToken, 20944.291800000006
2024-10-27T15:20:48.609Z, getToken, 0.03219999995781109
2024-10-27T15:20:51.377Z, getToken, 1766.080399999977
2024-10-27T15:20:53.075Z, getToken, 10525.741299999994
2024-10-27T15:20:55.582Z, getToken, 11010.544899999979
2024-10-27T15:20:57.413Z, getToken, 1756.8440999999875
2024-10-27T15:20:59.696Z, getToken, 0.02370000001974404
2024-10-27T15:21:01.390Z, getToken, 21866.064000000013
2024-10-27T15:21:03.101Z, getToken, 10183.578299999994
2024-10-27T15:21:05.616Z, getToken, 876.0034999999916
2024-10-27T15:21:07.435Z, getToken, 112595.85990000004
2024-10-27T15:21:09.728Z, getToken, 1953.3248000000021
2024-10-27T15:21:11.412Z, getToken, 10704.576099999947
2024-10-27T15:21:13.114Z, getToken, 1307.2039999999688
2024-10-27T15:21:15.628Z, getToken, 20982.366800000018
2024-10-27T15:21:17.448Z, getToken, 10764.08269999997
2024-10-27T15:21:19.757Z, getToken, 879.4192000000039
2024-10-27T15:21:21.446Z, getToken, 548.7682999999961
2024-10-27T15:21:23.138Z, getToken, 218.30910000001313
2024-10-27T15:21:25.705Z, getToken, 1778.3055999999633
2024-10-27T15:21:27.449Z, getToken, 10594.260699999984
2024-10-27T15:21:29.780Z, getToken, 20998.643099999987
2024-10-27T15:21:31.447Z, getToken, 21660.22000000003
2024-10-27T15:21:33.149Z, getToken, 20336.633700000006
2024-10-27T15:21:35.772Z, getToken, 1736.0670999999857
2024-10-27T15:21:37.471Z, getToken, 1425.2722000000067
2024-10-27T15:21:39.825Z, getToken, 1745.0276000000304
2024-10-27T15:21:41.459Z, getToken, 11469.63380000001
2024-10-27T15:21:43.172Z, getToken, 10152.21490000002
2024-10-27T15:21:45.783Z, getToken, 31960.846900000004
2024-10-27T15:21:47.481Z, getToken, 326.23199999995995
2024-10-27T15:21:49.899Z, getToken, 1989.0376999999862
2024-10-27T15:21:51.491Z, getToken, 1317.9366000000155
2024-10-27T15:21:53.207Z, getToken, 0.029300000052899122
2024-10-27T15:21:55.838Z, getToken, 1633.050099999993
2024-10-27T15:21:57.510Z, getToken, 11362.85209999996
2024-10-27T15:21:59.936Z, getToken, 10772.396799999988
2024-10-27T15:22:01.531Z, getToken, 10343.671800000011
2024-10-27T15:22:03.251Z, getToken, 0.02470000000903383
2024-10-27T15:22:05.895Z, getToken, 1626.3327000000281
2024-10-27T15:22:07.535Z, getToken, 30472.77660000004
2024-10-27T15:22:09.953Z, getToken, 642.7013999999617
2024-10-27T15:22:11.576Z, getToken, 324.3625999999931
2024-10-27T15:22:13.367Z, getToken, 0.029700000013690442
2024-10-27T15:22:15.919Z, getToken, 20695.071599999967
2024-10-27T15:22:17.604Z, getToken, 10318.511799999978
2024-10-27T15:22:20.043Z, getToken, 20806.533200000005
2024-10-27T15:22:21.650Z, getToken, 1218.648899999971
2024-10-27T15:22:23.432Z, getToken, 980.3425999999745
2024-10-27T15:22:25.951Z, getToken, 20687.30170000001
2024-10-27T15:22:27.688Z, getToken, 1212.5177999999723
2024-10-27T15:22:30.134Z, getToken, 51044.9951
2024-10-27T15:22:31.654Z, getToken, 30412.546399999992
2024-10-27T15:22:33.527Z, getToken, 0.03380000003380701
2024-10-27T15:22:35.977Z, getToken, 437.90379999997094
2024-10-27T15:22:37.765Z, getToken, 211.3761999999988
2024-10-27T15:22:40.177Z, getToken, 1629.6443999999901
2024-10-27T15:22:41.685Z, getToken, 115.03690000000643
2024-10-27T15:22:43.551Z, getToken, 973.7788999999757
2024-10-27T15:22:45.984Z, getToken, 2394.1634000000195
2024-10-27T15:22:47.806Z, getToken, 20326.708700000017
2024-10-27T15:22:50.183Z, getToken, 869.8407000000007
2024-10-27T15:22:51.713Z, getToken, 71627.56040000002
2024-10-27T15:22:53.565Z, getToken, 21050.41750000004
2024-10-27T15:22:56.014Z, getToken, 30551.142500000016
2024-10-27T15:22:57.826Z, getToken, 110.45690000004834
2024-10-27T15:23:00.258Z, getToken, 1532.4728000000468
2024-10-27T15:23:01.738Z, getToken, 988.9354000000167
2024-10-27T15:23:45.567Z, getToken, 36608.708600000005
2024-10-27T15:23:45.576Z, getToken, 3380.1232999999993
2024-10-27T15:23:45.581Z, getToken, 4395.131000000001
2024-10-27T15:23:45.586Z, getToken, 34631.7272
2024-10-27T15:23:45.590Z, getToken, 6408.020799999998
2024-10-27T15:23:55.586Z, getToken, 3307.7364000000016
2024-10-27T15:23:57.315Z, getToken, 0.051200000001699664
2024-10-27T15:23:58.314Z, getToken, 0.03840000000491273
2024-10-27T15:23:59.331Z, getToken, 0.06560000000172295
2024-10-27T15:24:00.341Z, getToken, 0.038100000005215406
2024-10-27T15:24:05.607Z, getToken, 4250.4424
2024-10-27T15:24:07.387Z, getToken, 0.03559999999561114
2024-10-27T15:24:08.397Z, getToken, 0.027699999998731073
2024-10-27T15:24:09.413Z, getToken, 0.027399999999033753
2024-10-27T15:24:10.415Z, getToken, 0.024599999997008126
2024-10-27T15:24:15.628Z, getToken, 3190.433499999999
2024-10-27T15:24:17.476Z, getToken, 0.02830000000540167
2024-10-27T15:24:20.506Z, getToken, 0.022299999996903352
2024-10-27T15:24:21.508Z, getToken, 0.030899999997927807
2024-10-27T15:24:22.510Z, getToken, 0.02569999999832362
2024-10-27T15:24:25.665Z, getToken, 23300.918700000002
2024-10-27T15:24:28.473Z, getToken, 0.03620000000228174
2024-10-27T15:24:30.518Z, getToken, 959.3267000000051
2024-10-27T15:24:33.587Z, getToken, 0.02010000000882428
2024-10-27T15:24:34.591Z, getToken, 0.021800000002258457
2024-10-27T15:24:35.712Z, getToken, 105.50109999999404
