date, tag, duration, description
2024-11-08T07:17:43.585Z, getHGGameMore, 797.8062999999966, leagueId:100021 ecid:8790523
2024-11-08T07:17:43.613Z, getHGGameMore, 783.9627999999939, leagueId:100030 ecid:8790821
2024-11-08T07:17:43.626Z, getToken, 994.3414000000048, 
2024-11-08T07:17:43.991Z, getHGGameMore, 694.8870000000024, leagueId:100049 ecid:8792628
2024-11-08T07:17:44.261Z, getHGGameMore, 637.8133999999991, leagueId:100030 ecid:8790799
2024-11-08T07:17:44.300Z, getHGGameMore, 707.120299999995, leagueId:100021 ecid:8790496
2024-11-08T07:17:44.726Z, getHGGameListByTokenAndLeagueId, 1099.2198999999964, lid:100021
2024-11-08T07:17:44.751Z, getJCInfoList, 282.13060000000405, 
2024-11-08T07:17:44.917Z, getHGGameMore, 918.309699999998, leagueId:100049 ecid:8792681
2024-11-08T07:17:45.111Z, getHGGameMore, 837.4636000000028, leagueId:100078 ecid:8812428
2024-11-08T07:17:45.801Z, getHGGameMore, 873.3662999999942, leagueId:101857 ecid:8833205
2024-11-08T07:17:45.840Z, getHGGameMore, 1529.2678000000014, leagueId:100021 ecid:8790527
2024-11-08T07:17:46.626Z, getHGGameMore, 812.1303999999946, leagueId:100030 ecid:8790746
2024-11-08T07:17:48.643Z, getToken, 5013.657500000001, 
2024-11-08T07:17:48.647Z, getToken, 0.0341000000044005, 
2024-11-08T07:17:49.623Z, getHGGameListByTokenAndLeagueId, 979.8151999999973, lid:100026
2024-11-08T07:17:49.763Z, getHGGameListByTokenAndLeagueId, 1115.9495999999926, lid:100160
2024-11-08T07:17:49.764Z, getToken, 1113.999100000001, 
2024-11-08T07:17:49.769Z, getToken, 0.046000000002095476, 
2024-11-08T07:17:50.205Z, getToken, 431.7820999999967, 
2024-11-08T07:17:50.953Z, getHGGameMore, 747.4421000000002, leagueId:100032 ecid:8792371
2024-11-08T07:17:50.994Z, getHGGameListByTokenAndLeagueId, 1223.310599999997, lid:100712
2024-11-08T07:17:51.020Z, getHGGameListByTokenAndLeagueId, 1255.7649000000092, lid:100032
2024-11-08T07:17:51.617Z, getHGGameMore, 652.681700000001, leagueId:100032 ecid:8792376
2024-11-08T07:17:56.165Z, getJCInfoList, 618.1745999999985, 
2024-11-08T07:17:56.208Z, getToken, 5995.056799999991, 
2024-11-08T07:17:56.318Z, getToken, 0.06809999998949934, 
2024-11-08T07:17:56.797Z, getToken, 475.8408999999956, 
2024-11-08T07:17:56.800Z, getToken, 0.029999999998835847, 
2024-11-08T07:17:57.011Z, getHGGameMore, 692.5387999999948, leagueId:100049 ecid:8792681
2024-11-08T07:17:57.067Z, getHGGameListByTokenAndLeagueId, 858.0029000000068, lid:101857
2024-11-08T07:17:57.614Z, getHGGameMore, 813.5745000000024, leagueId:100030 ecid:8790823
2024-11-08T07:17:57.823Z, getHGGameMore, 801.0941999999923, leagueId:101857 ecid:8833205
2024-11-08T07:17:58.124Z, getHGGameMore, 1325.8838000000105, leagueId:100049 ecid:8792628
2024-11-08T07:17:58.249Z, getToken, 1446.1088000000018, 
2024-11-08T07:17:58.310Z, getHGGameMore, 683.892399999997, leagueId:100028 ecid:8790685
2024-11-08T07:17:58.526Z, getHGGameMore, 693.4698000000062, leagueId:100078 ecid:8812428
2024-11-08T07:17:58.847Z, getHGGameMore, 710.9910999999993, leagueId:100030 ecid:8790821
2024-11-08T07:17:59.055Z, getHGGameMore, 805.4289999999892, leagueId:100030 ecid:8790776
2024-11-08T07:17:59.175Z, getHGGameMore, 852.6604000000079, leagueId:100021 ecid:8790505
2024-11-08T07:17:59.334Z, getHGGameMore, 797.0023999999976, leagueId:100021 ecid:8790527
2024-11-08T07:17:59.493Z, getHGGameMore, 634.6944000000076, leagueId:100030 ecid:8790799
2024-11-08T07:17:59.607Z, getHGGameMore, 536.96179999999, leagueId:100021 ecid:8790491
2024-11-08T07:18:00.025Z, getHGGameMore, 520.6442999999999, leagueId:100021 ecid:8790523
2024-11-08T07:18:00.557Z, getHGGameMore, 514.5628999999899, leagueId:100021 ecid:8790496
2024-11-08T07:18:02.663Z, getToken, 4410.552100000001, 
2024-11-08T07:18:03.101Z, getToken, 435.41270000000077, 
2024-11-08T07:18:03.427Z, getHGGameMore, 764.4360000000015, leagueId:100712 ecid:8803000
2024-11-08T07:18:04.020Z, getHGGameMore, 579.5338999999949, leagueId:100712 ecid:8803009
2024-11-08T07:18:04.066Z, getHGGameListByTokenAndLeagueId, 965.0583999999944, lid:106747
2024-11-08T07:18:06.621Z, getToken, 3515.3516999999993, 
2024-11-08T07:18:06.627Z, getToken, 0.056799999991199, 
2024-11-08T07:18:06.631Z, getToken, 0.03659999999217689, 
2024-11-08T07:18:06.892Z, getJCInfoList, 178.15679999999702, 
2024-11-08T07:18:07.642Z, getHGGameListByTokenAndLeagueId, 1010.4394999999931, lid:100117
2024-11-08T07:18:07.671Z, getHGGameListByTokenAndLeagueId, 1043.4599000000017, lid:100712
2024-11-08T07:18:07.695Z, getHGGameListByTokenAndLeagueId, 1074.137499999997, lid:101857
2024-11-08T07:18:10.332Z, getToken, 3695.83679999999, 
2024-11-08T07:18:10.337Z, getToken, 0.055300000007264316, 
2024-11-08T07:18:11.074Z, getHGGameMore, 740.7868999999919, leagueId:100026 ecid:8791071
2024-11-08T07:18:11.863Z, getHGGameMore, 1525.618300000002, leagueId:100026 ecid:8791023
2024-11-08T07:18:12.669Z, getHGGameMore, 794.9808000000048, leagueId:100026 ecid:8791027
2024-11-08T07:18:15.350Z, getToken, 5008.503100000002, 
2024-11-08T07:18:15.357Z, getToken, 0.0644999999931315, 
2024-11-08T07:18:15.364Z, getToken, 0.05259999999543652, 
2024-11-08T07:18:15.927Z, getToken, 558.0067999999883, 
2024-11-08T07:18:15.934Z, getToken, 0.1434000000008382, 
2024-11-08T07:18:16.046Z, getHGGameMore, 688.7116999999998, leagueId:100117 ecid:8791300
2024-11-08T07:18:16.366Z, getHGGameListByTokenAndLeagueId, 1002.2918999999965, lid:100026
2024-11-08T07:18:16.867Z, getHGGameMore, 1515.2318999999989, leagueId:100026 ecid:8791013
2024-11-08T07:18:16.912Z, getHGGameListByTokenAndLeagueId, 983.659799999994, lid:100026
2024-11-08T07:18:16.991Z, getHGGameListByTokenAndLeagueId, 1056.2170000000042, lid:100160
2024-11-08T07:18:17.913Z, getJCInfoList, 113.3807000000088, 
2024-11-08T07:18:24.566Z, getToken, 8626.185700000002, 
